3.4316,2.2284,-4.5621,8.8394,-9.158,16.856,-28.622,67.192,-1.9919,44.029,-1.667,51.901,7.4362,-29.03,-0.091576,41.15,-14.804,29.961,-11.051,36.002,0.50571,-48.42,4.8222,-11.921,-19.437,-0.37384,-0.92008,-0.90951,-0.91767,-0.90915,-0.89728,-0.87641,-0.93075,-0.88015,-0.90909,-0.94475,-0.7796,-1.0197,-0.96287,-0.83727,-1.0902,-0.63339,-1.0709,-0.75543,-1.0697,-0.79456,-0.64665,-1.6138,-0.38654,-1.367,0.1348,-2.7996,1.5729,-4.6573,4.0373,-7.6181,7.984,-13.008,15.507,-23.447,30.294,-43.348,57.832,-81.647,108.52,-150.7,204.04,-280.78,382.24,-525.23,715.82,-981.27,1339.4,-1833.5,2504.7,-3427.1,4684.5,-6407.9,8760.4,-11982,16382,-22403,30632,-41889,57280,-78329,1.0711e+05,-1.4647e+05,2.0028e+05,-2.7387e+05,3.745e+05,-5.121e+05,7.0027e+05,-9.5757e+05,1.3094e+06,-1.7905e+06,2.4484e+06,-3.3481e+06,4.5783e+06,-6.2605e+06,8.5609e+06,-1.1706e+07,1.6008e+07,-2.189e+07,2.9933e+07,-4.0931e+07,5.597e+07,-7.6536e+07,1.0466e+08,-1.4311e+08,1.957e+08,-2.676e+08,3.6593e+08,-5.0038e+08,6.8424e+08,-9.3566e+08,1.2795e+09,-1.7496e+09,2.3924e+09,-3.2715e+09,4.4735e+09,-6.1173e+09,8.3649e+09,-1.1439e+10,1.5641e+10,-2.1389e+10,2.9248e+10,-3.9994e+10,5.4689e+10,-7.4784e+10,1.0226e+11,-1.3984e+11,1.9122e+11,-2.6148e+11,3.5755e+11,-4.8893e+11,6.6858e+11,-9.1424e+11,1.2502e+12,-1.7095e+12,2.3377e+12,-3.1966e+12,4.3711e+12,-5.9773e+12,8.1735e+12,-1.1177e+13,1.5283e+13,-2.0899e+13,2.8578e+13,-3.9079e+13,5.3438e+13,-7.3073e+13,9.9922e+13,-1.3664e+14,1.8684e+14,-2.5549e+14,3.4937e+14,-4.7774e+14,6.5328e+14,-8.9332e+14,1.2216e+15,-1.6704e+15,2.2841e+15,-3.1232e+15,4.2703e+15,-5.8379e+15,7.9778e+15,-1.0892e+16,1.4834e+16,-2.0085e+16,2.6791e+16,-3.4354e+16,3.9268e+16,-2.7645e+16,7.4766e+15
-1.6488,5.5508,-3.4592,5.521,-4.9371,6.6844,-8.6692,10.752,-5.15,3.6751,-0.76345,3.9502,1.3982,-8.2624,0.38781,5.3843,-3.2626,4.2876,-1.3632,5.0372,0.35565,-6.9941,0.72644,-0.54902,-1.5518,0.025285,-0.019633,-0.019263,-0.019162,-0.019322,-0.019924,-0.018466,-0.019651,-0.018914,-0.019218,-0.019608,-0.017893,-0.019184,-0.020137,-0.013634,-0.025353,-0.014382,-0.027702,-0.0093726,-0.028441,-0.016163,-0.017919,-0.018382,-0.011726,-0.031792,-0.0019745,-0.055404,0.030461,-0.095094,0.082284,-0.15595,0.16637,-0.26876,0.31728,-0.48092,0.6233,-0.89021,1.1771,-1.648,2.1906,-3.0432,4.1159,-5.6704,7.7082,-10.587,14.435,-19.791,27.011,-36.978,50.519,-69.137,94.488,-129.25,176.69,-241.67,330.41,-451.83,617.82,-844.88,1155.3,-1579.8,2160.3,-2954,4039.4,-5523.7,7553.2,-10329,14124,-19313,26410,-36113,49383,-67528,92340,-1.2627e+05,1.7266e+05,-2.3611e+05,3.2286e+05,-4.4149e+05,6.0371e+05,-8.2553e+05,1.1289e+06,-1.5436e+06,2.1108e+06,-2.8864e+06,3.947e+06,-5.3973e+06,7.3804e+06,-1.0092e+07,1.38e+07,-1.8871e+07,2.5805e+07,-3.5287e+07,4.8252e+07,-6.5982e+07,9.0226e+07,-1.2338e+08,1.6871e+08,-2.307e+08,3.1547e+08,-4.3139e+08,5.8989e+08,-8.0664e+08,1.103e+09,-1.5083e+09,2.0625e+09,-2.8204e+09,3.8567e+09,-5.2737e+09,7.2115e+09,-9.8613e+09,1.3485e+10,-1.8439e+10,2.5215e+10,-3.4479e+10,4.7148e+10,-6.4472e+10,8.8161e+10,-1.2055e+11,1.6485e+11,-2.2542e+11,3.0825e+11,-4.2151e+11,5.7639e+11,-7.8818e+11,1.0778e+12,-1.4738e+12,2.0153e+12,-2.7558e+12,3.7684e+12,-5.1531e+12,7.0465e+12,-9.6356e+12,1.3176e+13,-1.8018e+13,2.4639e+13,-3.3695e+13,4.6087e+13,-6.3057e+13,8.6347e+13,-1.1848e+14,1.634e+14,-2.2812e+14,3.2774e+14,-5.0157e+14,8.6638e+14,-1.7948e+15,4.5159e+15,-1.3143e+16,9.8624e+15
-2.4121,2.2509,4.6261,-7.7065,7.2021,-10.737,15.498,-26.421,5.7873,-13.827,1.1819,-15.907,-3.1277,15.17,-0.36673,-14.936,6.7603,-11.251,3.9421,-13.403,-0.46957,18.283,-1.8374,3.2993,6.0502,0.071842,0.24369,0.23958,0.24253,0.23605,0.25222,0.23131,0.24806,0.22762,0.2447,0.23674,0.25442,0.20197,0.26593,0.18324,0.30669,0.20441,0.29652,0.159,0.29395,0.28083,0.17375,0.31253,0.092719,0.40867,-0.02811,0.71244,-0.39924,1.1766,-1.0149,1.9171,-1.9933,3.2683,-3.8513,5.8725,-7.5828,10.955,-14.41,20.282,-27.013,37.499,-50.759,69.93,-95.124,130.72,-178.18,244.32,-333.4,456.43,-623.56,853.32,-1166.2,1595.3,-2180.9,2982.9,-4078.4,5577.3,-7626.1,10429,-14260,19500,-26665,36464,-49861,68182,-93234,1.2749e+05,-1.7434e+05,2.3839e+05,-3.2599e+05,4.4577e+05,-6.0956e+05,8.3353e+05,-1.1398e+06,1.5586e+06,-2.1313e+06,2.9144e+06,-3.9853e+06,5.4496e+06,-7.4519e+06,1.019e+07,-1.3934e+07,1.9054e+07,-2.6055e+07,3.5629e+07,-4.872e+07,6.6622e+07,-9.1101e+07,1.2457e+08,-1.7035e+08,2.3294e+08,-3.1853e+08,4.3557e+08,-5.9561e+08,8.1446e+08,-1.1137e+09,1.5229e+09,-2.0825e+09,2.8477e+09,-3.894e+09,5.3249e+09,-7.2814e+09,9.9568e+09,-1.3615e+10,1.8618e+10,-2.5459e+10,3.4813e+10,-4.7605e+10,6.5097e+10,-8.9016e+10,1.2172e+11,-1.6645e+11,2.2761e+11,-3.1124e+11,4.256e+11,-5.8198e+11,7.9582e+11,-1.0882e+12,1.4881e+12,-2.0349e+12,2.7825e+12,-3.8049e+12,5.203e+12,-7.1147e+12,9.729e+12,-1.3304e+13,1.8192e+13,-2.4876e+13,3.4017e+13,-4.6516e+13,6.3607e+13,-8.6979e+13,1.1894e+14,-1.6264e+14,2.224e+14,-3.0412e+14,4.1586e+14,-5.6866e+14,7.7761e+14,-1.0634e+15,1.4541e+15,-1.9887e+15,2.7203e+15,-3.7226e+15,5.1001e+15,-7.0065e+15,9.6908e+15,-1.3623e+16,1.9883e+16,-1.1893e+16
1.0577,-0.83567,-3.8502,6.5978,-6.1805,9.3591,-13.644,23.975,-4.764,12.883,-1.0119,14.866,2.8278,-13.393,0.30455,13.676,-6.0326,10.266,-3.6038,12.239,0.41039,-16.645,1.6822,-3.114,-5.6292,-0.061463,-0.22269,-0.21873,-0.2213,-0.21532,-0.22632,-0.2073,-0.22671,-0.20899,-0.23163,-0.20343,-0.22502,-0.19358,-0.26063,-0.15896,-0.27989,-0.1903,-0.26976,-0.10259,-0.28733,-0.14638,-0.17802,-0.33193,-0.077541,-0.42755,0.051038,-0.65901,0.40142,-1.1079,0.97669,-1.8315,1.9122,-3.0886,3.7134,-5.6627,7.3135,-10.588,13.884,-19.45,26.025,-36.117,48.888,-67.272,91.58,-125.87,171.46,-234.93,320.77,-439.14,599.88,-820.82,1122,-1534.9,2098.2,-2869.7,3923.7,-5365.7,7336.7,-10033,13719,-18760,25653,-35080,47969,-65594,89696,-1.2265e+05,1.6772e+05,-2.2935e+05,3.1362e+05,-4.2885e+05,5.8642e+05,-8.019e+05,1.0965e+06,-1.4994e+06,2.0504e+06,-2.8038e+06,3.834e+06,-5.2427e+06,7.1691e+06,-9.8033e+06,1.3405e+07,-1.8331e+07,2.5066e+07,-3.4277e+07,4.6871e+07,-6.4093e+07,8.7643e+07,-1.1985e+08,1.6388e+08,-2.241e+08,3.0644e+08,-4.1904e+08,5.73e+08,-7.8354e+08,1.0714e+09,-1.4651e+09,2.0035e+09,-2.7396e+09,3.7463e+09,-5.1228e+09,7.005e+09,-9.5789e+09,1.3099e+10,-1.7911e+10,2.4493e+10,-3.3492e+10,4.5798e+10,-6.2626e+10,8.5637e+10,-1.171e+11,1.6013e+11,-2.1897e+11,2.9943e+11,-4.0945e+11,5.5989e+11,-7.6561e+11,1.0469e+12,-1.4316e+12,1.9576e+12,-2.6769e+12,3.6605e+12,-5.0055e+12,6.8447e+12,-9.3597e+12,1.2799e+13,-1.7501e+13,2.3932e+13,-3.2726e+13,4.475e+13,-6.1193e+13,8.3677e+13,-1.1442e+14,1.5647e+14,-2.1396e+14,2.9257e+14,-4.0007e+14,5.4708e+14,-7.4809e+14,1.023e+15,-1.3988e+15,1.9128e+15,-2.6157e+15,3.5769e+15,-4.8916e+15,6.6901e+15,-9.1523e+15,1.2529e+16,-1.7179e+16,9.9377e+15
-1.627,-2.0039,0.73082,-5.1657,4.9384,-7.5137,11.061,-19.748,3.7075,-10.766,0.82061,-12.447,-2.3103,10.876,-0.22168,-11.317,4.9394,-8.4737,2.9994,-10.11,-0.31485,13.763,-1.3783,2.6407,4.7232,0.064956,0.19926,0.19623,0.19809,0.19447,0.20477,0.18538,0.20698,0.18547,0.2044,0.20093,0.20432,0.17356,0.20757,0.15794,0.24717,0.12742,0.23003,0.16716,0.22648,0.19054,0.13366,0.28222,0.058707,0.34707,-0.047311,0.62306,-0.33928,0.95848,-0.81679,1.5328,-1.6064,2.6543,-3.145,4.8944,-6.2039,8.9447,-11.797,16.598,-22.135,30.725,-41.615,57.346,-77.974,107.13,-146.01,200.14,-273.19,374.06,-510.92,699.11,-955.63,1307.3,-1787.1,2444.3,-3342,4570.3,-6249.1,8545.6,-11685,15979,-21850,29879,-40858,55871,-76399,1.0447e+05,-1.4286e+05,1.9535e+05,-2.6713e+05,3.6528e+05,-4.9949e+05,6.8302e+05,-9.3399e+05,1.2772e+06,-1.7464e+06,2.3882e+06,-3.2656e+06,4.4656e+06,-6.1064e+06,8.35e+06,-1.1418e+07,1.5614e+07,-2.1351e+07,2.9195e+07,-3.9923e+07,5.4592e+07,-7.4651e+07,1.0208e+08,-1.3959e+08,1.9088e+08,-2.6101e+08,3.5692e+08,-4.8806e+08,6.6739e+08,-9.1261e+08,1.2479e+09,-1.7065e+09,2.3335e+09,-3.1909e+09,4.3634e+09,-5.9666e+09,8.1589e+09,-1.1157e+10,1.5256e+10,-2.0862e+10,2.8527e+10,-3.9009e+10,5.3343e+10,-7.2942e+10,9.9744e+10,-1.3639e+11,1.8651e+11,-2.5504e+11,3.4875e+11,-4.7689e+11,6.5212e+11,-8.9173e+11,1.2194e+12,-1.6674e+12,2.2801e+12,-3.1179e+12,4.2635e+12,-5.8301e+12,7.9722e+12,-1.0901e+13,1.4907e+13,-2.0384e+13,2.7874e+13,-3.8116e+13,5.2122e+13,-7.1273e+13,9.7461e+13,-1.3327e+14,1.8224e+14,-2.492e+14,3.4077e+14,-4.6598e+14,6.3719e+14,-8.7131e+14,1.1914e+15,-1.6291e+15,2.2274e+15,-3.0447e+15,4.1596e+15,-5.6753e+15,7.7178e+15,-1.0409e+16,1.3744e+16,-7.7792e+15
0.26654,2.2894,0.16901,1.4462,-3.5195,5.4685,-8.0098,14.259,-2.7112,7.7463,-0.58698,8.9498,1.6788,-7.8724,0.17364,8.1642,-3.5626,6.1192,-2.1505,7.298,0.23969,-9.914,1.0041,-1.8831,-3.383,-0.036328,-0.13223,-0.13087,-0.13121,-0.12924,-0.13233,-0.12739,-0.13482,-0.12954,-0.13415,-0.12756,-0.12159,-0.13805,-0.14462,-0.091663,-0.16878,-0.13534,-0.16889,-0.049396,-0.16522,-0.12061,-0.094198,-0.22695,-0.053722,-0.16327,0.029386,-0.4636,0.24732,-0.67932,0.61021,-1.1205,1.1742,-1.8525,2.2596,-3.4526,4.4445,-6.4161,8.4509,-11.875,15.83,-21.933,29.754,-40.992,55.759,-76.619,104.42,-143.12,195.35,-267.38,365.36,-499.99,683.34,-934.75,1277.9,-1747.8,2389.7,-3267.9,4468.3,-6110.5,8355.4,-11426,15624,-21365,29215,-39950,54628,-74701,1.0215e+05,-1.3968e+05,1.91e+05,-2.6119e+05,3.5716e+05,-4.8839e+05,6.6784e+05,-9.1323e+05,1.2488e+06,-1.7076e+06,2.3351e+06,-3.193e+06,4.3663e+06,-5.9706e+06,8.1644e+06,-1.1164e+07,1.5266e+07,-2.0876e+07,2.8546e+07,-3.9035e+07,5.3378e+07,-7.2991e+07,9.9811e+07,-1.3648e+08,1.8663e+08,-2.5521e+08,3.4898e+08,-4.7721e+08,6.5255e+08,-8.9233e+08,1.2202e+09,-1.6685e+09,2.2816e+09,-3.12e+09,4.2663e+09,-5.834e+09,7.9775e+09,-1.0909e+10,1.4917e+10,-2.0398e+10,2.7893e+10,-3.8142e+10,5.2157e+10,-7.1321e+10,9.7526e+10,-1.3336e+11,1.8236e+11,-2.4937e+11,3.41e+11,-4.6629e+11,6.3762e+11,-8.719e+11,1.1923e+12,-1.6304e+12,2.2294e+12,-3.0486e+12,4.1687e+12,-5.7004e+12,7.795e+12,-1.0659e+13,1.4576e+13,-1.9931e+13,2.7255e+13,-3.7269e+13,5.0963e+13,-6.9688e+13,9.5294e+13,-1.3031e+14,1.7819e+14,-2.4366e+14,3.3319e+14,-4.5562e+14,6.2302e+14,-8.5192e+14,1.1649e+15,-1.5928e+15,2.1774e+15,-2.9756e+15,4.0625e+15,-5.5336e+15,7.4938e+15,-1e+16,5.6955e+15
-0.42273,-2.0194,-0.24517,-0.49044,0.38613,-4.1482,6.2325,-11.211,2.0489,-6.1523,0.46236,-7.1188,-1.307,6.1346,-0.11858,-6.4385,2.7964,-4.8155,1.7105,-5.7474,-0.17312,7.8272,-0.78104,1.5191,2.703,0.041192,0.11619,0.11636,0.11546,0.11634,0.11606,0.11396,0.11711,0.11663,0.11442,0.1243,0.11109,0.12309,0.13849,0.082886,0.14799,0.12171,0.14109,0.055406,0.1403,0.12168,0.093513,0.12709,0.047976,0.23884,-0.014688,0.31634,-0.19669,0.58904,-0.47886,0.88215,-0.93224,1.527,-1.8165,2.782,-3.5819,5.2041,-6.7917,9.5439,-12.745,17.705,-23.97,33.056,-44.919,61.716,-84.13,115.34,-157.41,215.51,-294.41,402.93,-550.65,753.2,-1029.8,1408.4,-1925.7,2633.4,-3600.7,4924,-6733.1,9207.3,-12590,17216,-23542,32193,-44021,60196,-82314,1.1256e+05,-1.5392e+05,2.1047e+05,-2.8781e+05,3.9356e+05,-5.3817e+05,7.3591e+05,-1.0063e+06,1.3761e+06,-1.8817e+06,2.5731e+06,-3.5185e+06,4.8113e+06,-6.5791e+06,8.9965e+06,-1.2302e+07,1.6822e+07,-2.3004e+07,3.1456e+07,-4.3014e+07,5.8819e+07,-8.0431e+07,1.0998e+08,-1.504e+08,2.0566e+08,-2.8122e+08,3.8455e+08,-5.2585e+08,7.1906e+08,-9.8327e+08,1.3446e+09,-1.8386e+09,2.5142e+09,-3.438e+09,4.7012e+09,-6.4286e+09,8.7906e+09,-1.2021e+10,1.6437e+10,-2.2477e+10,3.0736e+10,-4.2029e+10,5.7473e+10,-7.859e+10,1.0747e+11,-1.4695e+11,2.0095e+11,-2.7479e+11,3.7575e+11,-5.1381e+11,7.0261e+11,-9.6077e+11,1.3138e+12,-1.7965e+12,2.4566e+12,-3.3593e+12,4.5936e+12,-6.2814e+12,8.5895e+12,-1.1746e+13,1.6061e+13,-2.1963e+13,3.0033e+13,-4.1068e+13,5.6157e+13,-7.6791e+13,1.0501e+14,-1.4359e+14,1.9635e+14,-2.685e+14,3.6715e+14,-5.0204e+14,6.8649e+14,-9.3864e+14,1.2833e+15,-1.7538e+15,2.3951e+15,-3.2644e+15,4.4277e+15,-5.9322e+15,7.6985e+15,-4.3119e+15
0.45478,0.30708,0.30184,0.068111,0.51404,0.54453,-4.203,7.5921,-1.4517,4.1183,-0.31094,4.7567,0.89682,-4.1963,0.096041,4.3458,-1.8958,3.2588,-1.1411,3.8858,0.13091,-5.2729,0.53698,-0.9965,-1.7946,-0.016524,-0.06742,-0.066565,-0.067847,-0.064937,-0.068447,-0.065001,-0.070137,-0.062541,-0.070895,-0.061153,-0.074199,-0.05438,-0.090277,-0.049557,-0.087656,-0.036103,-0.085278,-0.044132,-0.07861,-0.069355,-0.042502,-0.10359,-0.015108,-0.1296,0.017191,-0.19009,0.13482,-0.38256,0.32242,-0.57468,0.63232,-1.0298,1.2209,-1.8381,2.381,-3.3965,4.4908,-6.2775,8.4004,-11.648,15.786,-21.748,29.564,-40.584,55.354,-75.873,103.55,-141.75,193.67,-265.01,362.23,-495.51,677.4,-926.46,1266.8,-1732.3,2368.6,-3239.1,4429.1,-6056.7,8282.1,-11325,15487,-21177,28958,-39598,54148,-74044,1.0125e+05,-1.3845e+05,1.8933e+05,-2.5889e+05,3.5402e+05,-4.8409e+05,6.6197e+05,-9.052e+05,1.2378e+06,-1.6926e+06,2.3145e+06,-3.165e+06,4.3279e+06,-5.9181e+06,8.0926e+06,-1.1066e+07,1.5132e+07,-2.0692e+07,2.8295e+07,-3.8692e+07,5.2909e+07,-7.2349e+07,9.8933e+07,-1.3528e+08,1.8499e+08,-2.5297e+08,3.4591e+08,-4.7302e+08,6.4682e+08,-8.8448e+08,1.2095e+09,-1.6539e+09,2.2616e+09,-3.0925e+09,4.2288e+09,-5.7827e+09,7.9074e+09,-1.0813e+10,1.4786e+10,-2.0219e+10,2.7648e+10,-3.7807e+10,5.1698e+10,-7.0694e+10,9.6669e+10,-1.3219e+11,1.8076e+11,-2.4718e+11,3.38e+11,-4.6219e+11,6.3201e+11,-8.6424e+11,1.1818e+12,-1.616e+12,2.2098e+12,-3.0218e+12,4.1321e+12,-5.6503e+12,7.7264e+12,-1.0565e+13,1.4448e+13,-1.9756e+13,2.7015e+13,-3.6941e+13,5.0515e+13,-6.9076e+13,9.4457e+13,-1.2916e+14,1.7662e+14,-2.4152e+14,3.3026e+14,-4.516e+14,6.1751e+14,-8.4434e+14,1.1543e+15,-1.5777e+15,2.1546e+15,-2.9371e+15,3.9849e+15,-5.3434e+15,3.0519e+15
-0.55851,-0.29764,-0.17042,-0.08657,-0.46248,0.11472,1.0582,-6.1438,1.1132,-3.4241,0.25633,-3.9647,-0.72078,3.3845,-0.061161,-3.572,1.548,-2.6689,0.9526,-3.1866,-0.091985,4.3444,-0.43039,0.85097,1.5087,0.025363,0.068003,0.06729,0.067734,0.066265,0.06974,0.0641,0.070652,0.064424,0.069825,0.063479,0.071553,0.059192,0.085961,0.052684,0.083293,0.041427,0.084395,0.032871,0.085119,0.069213,0.054402,0.098094,0.033505,0.10523,-0.00025041,0.19923,-0.10399,0.31187,-0.26615,0.49519,-0.52409,0.87552,-1.0174,1.5617,-1.9971,2.8787,-3.8016,5.3782,-7.1391,9.9362,-13.426,18.487,-25.163,34.597,-47.129,64.619,-88.175,120.71,-164.91,225.69,-308.45,421.94,-576.83,788.95,-1078.7,1475.1,-2017,2758.3,-3771.6,5157.6,-7052.6,9644.1,-13188,18033,-24659,33720,-46110,63052,-86220,1.179e+05,-1.6122e+05,2.2046e+05,-3.0146e+05,4.1223e+05,-5.637e+05,7.7082e+05,-1.054e+06,1.4413e+06,-1.9709e+06,2.6951e+06,-3.6854e+06,5.0396e+06,-6.8913e+06,9.4233e+06,-1.2886e+07,1.762e+07,-2.4095e+07,3.2948e+07,-4.5054e+07,6.1609e+07,-8.4246e+07,1.152e+08,-1.5753e+08,2.1541e+08,-2.9456e+08,4.028e+08,-5.508e+08,7.5318e+08,-1.0299e+09,1.4084e+09,-1.9258e+09,2.6334e+09,-3.6011e+09,4.9242e+09,-6.7335e+09,9.2077e+09,-1.2591e+10,1.7217e+10,-2.3543e+10,3.2194e+10,-4.4023e+10,6.0199e+10,-8.2318e+10,1.1256e+11,-1.5393e+11,2.1048e+11,-2.8782e+11,3.9358e+11,-5.3819e+11,7.3594e+11,-1.0064e+12,1.3761e+12,-1.8818e+12,2.5732e+12,-3.5186e+12,4.8115e+12,-6.5794e+12,8.997e+12,-1.2303e+13,1.6823e+13,-2.3005e+13,3.1457e+13,-4.3016e+13,5.8821e+13,-8.0434e+13,1.0999e+14,-1.504e+14,2.0566e+14,-2.8123e+14,3.8454e+14,-5.2578e+14,7.1878e+14,-9.8224e+14,1.341e+15,-1.8263e+15,2.4724e+15,-3.2967e+15,4.2234e+15,-2.3467e+15
0.39962,-0.22159,0.19632,-0.048546,0.51291,-0.45923,0.22165,1.5205,-0.69649,2.1001,-0.15904,2.4241,0.46394,-2.167,0.053873,2.2275,-0.97416,1.6728,-0.58098,1.9936,0.071181,-2.6997,0.27808,-0.50236,-0.91125,-0.0052316,-0.031423,-0.030619,-0.031228,-0.030709,-0.031424,-0.029514,-0.033331,-0.028009,-0.033958,-0.027308,-0.036169,-0.022781,-0.038597,-0.021348,-0.041956,-0.02081,-0.040744,-0.012962,-0.03941,-0.030171,-0.021304,-0.046062,-0.0072293,-0.064752,0.016653,-0.11608,0.075532,-0.1684,0.17307,-0.30769,0.32052,-0.49948,0.61476,-0.92114,1.1999,-1.7098,2.2677,-3.1809,4.2473,-5.8872,7.9749,-10.965,14.933,-20.504,27.961,-38.315,52.299,-71.571,97.809,-133.85,182.93,-250.22,342.1,-467.89,639.73,-874.84,1196.2,-1635.8,2236.8,-3058.7,4182.6,-5719.5,7820.9,-10695,14624,-19998,27345,-37393,51133,-69921,95612,-1.3074e+05,1.7878e+05,-2.4447e+05,3.343e+05,-4.5714e+05,6.251e+05,-8.5479e+05,1.1689e+06,-1.5984e+06,2.1856e+06,-2.9887e+06,4.0869e+06,-5.5885e+06,7.642e+06,-1.045e+07,1.429e+07,-1.954e+07,2.672e+07,-3.6537e+07,4.9963e+07,-6.8321e+07,9.3424e+07,-1.2775e+08,1.7469e+08,-2.3888e+08,3.2665e+08,-4.4667e+08,6.108e+08,-8.3523e+08,1.1421e+09,-1.5618e+09,2.1356e+09,-2.9203e+09,3.9933e+09,-5.4606e+09,7.4671e+09,-1.0211e+10,1.3963e+10,-1.9093e+10,2.6108e+10,-3.5701e+10,4.8819e+10,-6.6757e+10,9.1286e+10,-1.2483e+11,1.7069e+11,-2.3341e+11,3.1918e+11,-4.3645e+11,5.9682e+11,-8.1611e+11,1.116e+12,-1.526e+12,2.0867e+12,-2.8535e+12,3.902e+12,-5.3357e+12,7.2962e+12,-9.9771e+12,1.3643e+13,-1.8656e+13,2.5511e+13,-3.4884e+13,4.7702e+13,-6.5229e+13,8.9197e+13,-1.2197e+14,1.6679e+14,-2.2807e+14,3.1187e+14,-4.2646e+14,5.8315e+14,-7.9738e+14,1.0903e+15,-1.4905e+15,2.037e+15,-2.7814e+15,1.6052e+15
